"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2007","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2008","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2009","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2010","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2011","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2012","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2013","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2014","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2015","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2016","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2017","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2018","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2019","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2020","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2021","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2022","Bala, Ontario, Ontario Provincial Police, rural [35634]","2021A002535634","Crime severity index","Index","160","units","0","v66447198","346.1","","..","","","2"
"2001","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","0.00","","","","2"
"2002","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","0.00","","","","2"
"2003","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","0.00","","","","2"
"2004","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","0.00","","","","2"
"2005","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","0.00","","","","2"
"2006","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","0.00","","","","2"
"2007","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2008","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2009","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2010","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2011","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2012","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2013","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2014","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2015","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2016","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2017","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2018","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2019","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2020","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2021","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2022","Brighton, Ontario, Ontario Provincial Police, rural [35636]","2021A002535636","Crime severity index","Index","160","units","0","v66447210","347.1","","..","","","2"
"2001","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","0.00","","","","2"
"2002","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","0.00","","","","2"
"2003","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","0.00","","","","2"
"2004","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","0.00","","","","2"
"2005","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","0.00","","","","2"
"2006","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2007","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","0.00","","","","2"
"2008","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2009","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2010","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2011","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2012","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2013","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2014","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2015","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2016","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2017","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2018","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2019","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2020","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2021","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2022","Campbellford, Ontario, Ontario Provincial Police, rural [35637]","2021A002535637","Crime severity index","Index","160","units","0","v66447222","348.1","","..","","","2"
"2001","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","0.00","","","","2"
"2002","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","0.00","","","","2"
"2003","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","81.89","","","","2"
"2004","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","91.04","","","","2"
"2005","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","94.56","","","","2"
"2006","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","80.06","","","","2"
"2007","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","95.98","","","","2"
"2008","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","79.53","","","","2"
"2009","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","96.17","","","","2"
"2010","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","73.50","","","","2"
"2011","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","72.79","","","","2"
"2012","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","52.48","","","","2"
"2013","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","52.92","","","","2"
"2014","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","49.97","","","","2"
"2015","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","55.46","","","","2"
"2016","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","58.48","","","","2"
"2017","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","41.56","","","","2"
"2018","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","61.45","","","","2"
"2019","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","74.03","","","","2"
"2020","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","50.98","","","","2"
"2021","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","51.21","","","","2"
"2022","Haliburton Highlands, Ontario, Ontario Provincial Police, rural [35638]","2021A002535638","Crime severity index","Index","160","units","0","v66447234","349.1","53.03","","","","2"
"2001","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","0.00","","","","2"
"2002","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","0.00","","","","2"
"2003","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","0.00","","","","2"
"2004","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","0.00","","","","2"
"2005","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","0.00","","","","2"
"2006","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","0.00","","","","2"
"2007","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2008","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2009","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2010","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2011","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2012","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2013","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2014","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2015","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2016","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2017","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2018","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2019","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2020","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2021","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2022","Coboconk, Ontario, Ontario Provincial Police, rural [35640]","2021A002535640","Crime severity index","Index","160","units","0","v66447246","350.1","","..","","","2"
"2001","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2002","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2003","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2004","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2005","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2006","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2007","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2008","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2009","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2010","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","0.00","","","","2"
"2011","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2012","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2013","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2014","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2015","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2016","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2017","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2018","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2019","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2020","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2021","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2022","Prince Edward, Ontario, Ontario Provincial Police, rural [35642]","2021A002535642","Crime severity index","Index","160","units","0","v66447258","351.1","","..","","","2"
"2001","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","0.00","","","","2"
"2002","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","0.00","","","","2"
"2003","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","0.00","","","","2"
"2004","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","0.00","","","","2"
"2005","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","0.00","","","","2"
"2006","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","0.00","","","","2"
"2007","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","0.00","","","","2"
"2008","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2009","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2010","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2011","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2012","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2013","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2014","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2015","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2016","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2017","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2018","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2019","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2020","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2021","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2022","Kaladar, Ontario, Ontario Provincial Police, rural [35643]","2021A002535643","Crime severity index","Index","160","units","0","v66447270","352.1","","..","","","2"
"2001","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","0.00","","","","2"
"2002","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","0.00","","","","2"
"2003","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","0.00","","","","2"
"2004","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","0.00","","","","2"
"2005","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","0.00","","","","2"
"2006","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","0.00","","","","2"
"2007","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","0.00","","","","2"
"2008","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2009","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2010","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2011","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2012","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2013","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2014","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2015","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2016","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2017","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2018","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2019","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2020","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2021","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2022","Sharbot Lake, Ontario, Ontario Provincial Police, rural [35644]","2021A002535644","Crime severity index","Index","160","units","0","v66447282","353.1","","..","","","2"
"2001","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","0.00","","","","2"
"2002","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","0.00","","","","2"
"2003","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","0.00","","","","2"
"2004","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","0.00","","","","2"
"2005","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","0.00","","","","2"
"2006","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","0.00","","","","2"
"2007","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
"2008","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
"2009","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
"2010","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
"2011","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
"2012","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
"2013","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
"2014","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
"2015","Loyalist, Ontario, Ontario Provincial Police, rural [35645]","2021A002535645","Crime severity index","Index","160","units","0","v66447294","354.1","","..","","","2"
